efid,id,salesArea,score,scoreAlt,smartwayScore,standard,stdText
4BMXV03.0LER,19547,3,1.0,-1.0,-1,B9,BIN 9
4BMXV03.0LER,19547,7,1.0,-1.0,-1,L1,LEV
4BMXV03.0LER,19548,3,1.0,-1.0,-1,B9,BIN 9
4BMXV03.0LER,19548,7,1.0,-1.0,-1,L1,LEV
4GDXV01.6D02,19549,9,2.0,-1.0,-1,B8,BIN 8
4GDXV01.6D02,19550,9,2.0,-1.0,-1,B8,BIN 8
4GMXV02.2025,19551,9,2.0,-1.0,-1,B8,BIN 8
4GMXV02.2025,19552,9,2.0,-1.0,-1,B8,BIN 8
4GDXV02.0D04,19553,9,5.0,-1.0,-1,B5,BIN 5
4GDXV02.0D04,19553,9,6.0,-1.0,1,U2,ULEV II
4GDXV02.0D04,19554,9,5.0,-1.0,-1,B5,BIN 5
4GDXV02.0D04,19554,9,6.0,-1.0,1,U2,ULEV II
4DSXV02.4GBB,19555,3,1.0,-1.0,-1,B9,BIN 9
4DSXV02.4GBB,19555,7,1.0,-1.0,-1,L1,LEV
4DSXV02.4GBB,19556,3,1.0,-1.0,-1,B9,BIN 9
4DSXV02.4GBB,19556,7,1.0,-1.0,-1,L1,LEV
4DSXV03.0GBB,19557,3,1.0,-1.0,-1,B9,BIN 9
4DSXV03.0GBB,19557,7,1.0,-1.0,-1,L1,LEV
4DSXV03.0GBB,19558,3,1.0,-1.0,-1,B9,BIN 9
4DSXV03.0GBB,19558,7,1.0,-1.0,-1,L1,LEV
4DSXV03.0GBB,19559,3,1.0,-1.0,-1,B9,BIN 9
4DSXV03.0GBB,19559,7,1.0,-1.0,-1,L1,LEV
4CRXV02.4VM0,19560,3,1.0,-1.0,-1,B9,BIN 9
4CRXV02.4VM0,19560,7,1.0,-1.0,-1,L1,LEV
4CRXV02.7VH0,19561,9,2.0,-1.0,-1,B8,BIN 8
4GDXV01.6D02,19562,9,2.0,-1.0,-1,B8,BIN 8
4GDXV01.6D02,19563,9,2.0,-1.0,-1,B8,BIN 8
4GDXV02.0D04,19564,9,5.0,-1.0,-1,B5,BIN 5
4GDXV02.0D04,19564,9,6.0,-1.0,1,U2,ULEV II
4GDXV02.0D04,19565,9,5.0,-1.0,-1,B5,BIN 5
4GDXV02.0D04,19565,9,6.0,-1.0,1,U2,ULEV II
4CRXV02.0VH0,19566,9,2.0,-1.0,-1,B8,BIN 8
4CRXV02.0VH0,19567,9,2.0,-1.0,-1,B8,BIN 8
4CRXV02.4VH0,19568,9,2.0,-1.0,-1,B8,BIN 8
4DSXV02.4GBB,19569,3,1.0,-1.0,-1,B9,BIN 9
4DSXV02.4GBB,19569,7,1.0,-1.0,-1,L1,LEV
4DSXV02.4GBB,19570,3,1.0,-1.0,-1,B9,BIN 9
4DSXV02.4GBB,19570,7,1.0,-1.0,-1,L1,LEV
4DSXV03.0GBB,19571,3,1.0,-1.0,-1,B9,BIN 9
4DSXV03.0GBB,19571,7,1.0,-1.0,-1,L1,LEV
4DSXV03.0GBB,19572,3,1.0,-1.0,-1,B9,BIN 9
4DSXV03.0GBB,19572,7,1.0,-1.0,-1,L1,LEV
4DSXV03.0GBB,19573,3,1.0,-1.0,-1,B9,BIN 9
4DSXV03.0GBB,19573,7,1.0,-1.0,-1,L1,LEV
4FMXV02.0VH1,19574,8,1.0,-1.0,-1,L1,LEV
4FMXV02.0VH1,19574,9,2.0,-1.0,-1,B8,BIN 8
4FMXV02.0VH1,19575,8,1.0,-1.0,-1,L1,LEV
4FMXV02.0VH1,19575,9,2.0,-1.0,-1,B8,BIN 8
4FMXV02.0VH1,19576,8,1.0,-1.0,-1,L1,LEV
4FMXV02.0VH1,19576,9,2.0,-1.0,-1,B8,BIN 8
4FMXV02.0VH1,19577,8,1.0,-1.0,-1,L1,LEV
4FMXV02.0VH1,19577,9,2.0,-1.0,-1,B8,BIN 8
4FMXV02.0VF4,19578,9,2.0,-1.0,-1,B8,BIN 8
4FMXV02.3VLC,19579,7,9.0,-1.0,1,S1,SULEV
4FMXV02.3VLC,19579,7,9.0,-1.0,1,SLEV,SULEV
4FMXV02.3VLC,19579,3,7.0,-1.0,1,B3,BIN 3
4FMXV02.3VLC,19580,3,7.0,-1.0,1,B3,BIN 3
4FMXV02.3VLC,19580,7,9.0,-1.0,1,S1,SULEV
4FMXV02.3VLC,19580,7,9.0,-1.0,1,SLEV,SULEV
4HNXV01.73A6,19581,3,1.0,-1.0,-1,B9,BIN 9
4HNXV01.73A6,19581,7,2.0,-1.0,-1,U1,ULEV
4HNXV01.73A6,19581,8,2.0,-1.0,-1,U1,ULEV
4HNXV01.7WA6,19582,3,1.0,-1.0,-1,B9,BIN 9
4HNXV01.7WA6,19582,7,2.0,-1.0,-1,U1,ULEV
4HNXV01.7WA6,19582,8,2.0,-1.0,-1,U1,ULEV
4HNXV01.7VA6,19583,3,1.0,-1.0,-1,B9,BIN 9
4HNXV01.7VA6,19583,7,2.0,-1.0,-1,U1,ULEV
4HNXV01.7VA6,19583,8,2.0,-1.0,-1,U1,ULEV
4HNXV01.7WA6,19584,3,1.0,-1.0,-1,B9,BIN 9
4HNXV01.7WA6,19584,7,2.0,-1.0,-1,U1,ULEV
4HNXV01.7WA6,19584,8,2.0,-1.0,-1,U1,ULEV
4HNXV01.7VA6,19585,3,1.0,-1.0,-1,B9,BIN 9
4HNXV01.7VA6,19585,7,2.0,-1.0,-1,U1,ULEV
4HNXV01.7VA6,19585,8,2.0,-1.0,-1,U1,ULEV
4HNXV01.73A6,19586,3,1.0,-1.0,-1,B9,BIN 9
4HNXV01.73A6,19586,7,2.0,-1.0,-1,U1,ULEV
4HNXV01.73A6,19586,8,2.0,-1.0,-1,U1,ULEV
4HNXV02.0XKC,19587,7,2.0,-1.0,1,L1,LEV
4HNXV02.0XKC,19587,3,5.0,-1.0,1,B5,BIN 5
4HNXV01.35A6,19588,3,1.0,-1.0,-1,B9,Bin 9
4HNXV01.35A6,19588,7,2.0,-1.0,-1,ULEV,ULEV
4HNXV01.35A6,19588,8,2.0,-1.0,-1,ULEV,ULEV
4HNXV01.37CP,19588,8,2.0,-1.0,-1,U1,ULEV
4HNXV01.37CP,19588,3,5.0,-1.0,1,B5,BIN 5
4HNXV01.37CP,19588,7,9.0,-1.0,2,S2,LEV-II SULEV
4HNXV01.35A6,19589,3,1.0,-1.0,-1,B9,BIN 9
4HNXV01.35A6,19589,7,2.0,-1.0,-1,U1,ULEV
4HNXV01.35A6,19589,8,2.0,-1.0,-1,U1,ULEV
4HNXV01.37CP,19589,8,2.0,-1.0,-1,ULEV,ULEV
4HNXV01.37CP,19589,3,5.0,-1.0,1,B5,Bin 5
4HNXV01.37CP,19589,7,9.0,-1.0,2,S2,LEV-II SULEV
4HNXV01.35A6,19590,3,1.0,-1.0,-1,B9,Bin 9
4HNXV01.35A6,19590,7,2.0,-1.0,-1,ULEV,ULEV
4HNXV01.35A6,19590,8,2.0,-1.0,-1,ULEV,ULEV
4HNXV01.37CP,19590,8,2.0,-1.0,-1,U1,ULEV
4HNXV01.37CP,19590,3,5.0,-1.0,1,B5,BIN 5
4HNXV01.37CP,19590,7,9.0,-1.0,2,S2,LEV-II SULEV
4HNXV01.35A6,19591,3,1.0,-1.0,-1,B9,BIN 9
4HNXV01.35A6,19591,7,2.0,-1.0,-1,U1,ULEV
4HNXV01.35A6,19591,8,2.0,-1.0,-1,U1,ULEV
4HNXV01.37CP,19591,8,2.0,-1.0,-1,ULEV,ULEV
4HNXV01.37CP,19591,3,5.0,-1.0,1,B5,Bin 5
4HNXV01.37CP,19591,7,9.0,-1.0,2,S2,LEV-II SULEV
4HYXV01.5AL9,19592,3,1.0,-1.0,-1,B9,BIN 9
4HYXV01.5AL9,19592,7,1.0,-1.0,-1,L1,LEV
4HYXV01.5AL9,19593,3,1.0,-1.0,-1,B9,BIN 9
4HYXV01.5AL9,19593,7,1.0,-1.0,-1,L1,LEV
4HYXV02.0XPC,19596,7,9.0,-1.0,1,S2,LEV-II SULEV
4HYXV02.0XW4,19597,3,6.0,-1.0,1,B4,BIN 4
4HYXV02.0XW4,19597,7,6.0,-1.0,1,U2,ULEV II
4NSXV03.5N7C,19598,3,1.0,-1.0,-1,B9,BIN 9
4NSXV03.5N7C,19598,7,1.0,-1.0,-1,L1,LEV
4NSXV03.5N7C,19599,3,1.0,-1.0,-1,B9,Bin 9
4NSXV03.5N7C,19599,7,1.0,-1.0,-1,LEV,LEV
4NSXV03.5N7A,19600,3,1.0,-1.0,-1,B9,BIN 9
4NSXV03.5N7A,19600,7,1.0,-1.0,-1,L1,LEV
4NSXV03.5N7C,19600,3,1.0,-1.0,-1,B9,BIN 9
4NSXV03.5N7C,19600,7,1.0,-1.0,-1,L1,LEV
4NSXV03.5G7C,19601,3,5.0,-1.0,-1,B5,BIN 5
4NSXV03.5G7C,19601,7,5.0,-1.0,-1,L2,LEV II
4NSXV03.5N7A,19602,3,1.0,-1.0,-1,B9,Bin 9
4NSXV03.5N7A,19602,7,1.0,-1.0,-1,LEV,LEV
4NSXV03.5N7C,19602,3,1.0,-1.0,-1,B9,Bin 9
4NSXV03.5N7C,19602,7,1.0,-1.0,-1,LEV,LEV
4NSXV04.5N8A,19603,3,1.0,-1.0,-1,B9,BIN 9
4NSXV04.5N8A,19603,7,1.0,-1.0,-1,L1,LEV
4JCXV03.0DNG,19604,3,1.0,-1.0,-1,B9,BIN 9
4JCXV03.0DNG,19604,7,1.0,-1.0,-1,L1,LEV
4JCXV03.0DNG,19605,3,1.0,-1.0,-1,B9,BIN 9
4JCXV03.0DNG,19605,7,1.0,-1.0,-1,L1,LEV
4KMXV01.6C02,19606,3,1.0,-1.0,-1,B9,BIN 9
4KMXV01.6C02,19606,7,1.0,-1.0,-1,L1,LEV
4KMXV01.6C03,19607,3,5.0,-1.0,1,B5,BIN 5
4KMXV01.6C03,19607,7,5.0,-1.0,1,L2,LEV II
4KMXV01.6C02,19608,3,1.0,-1.0,-1,B9,BIN 9
4KMXV01.6C02,19608,7,1.0,-1.0,-1,L1,LEV
4KMXV01.6C03,19609,3,5.0,-1.0,1,B5,BIN 5
4KMXV01.6C03,19609,7,5.0,-1.0,1,L2,LEV II
4KMXV01.8A07,19610,3,1.0,-1.0,-1,B9,BIN 9
4KMXV01.8A07,19610,7,2.0,-1.0,-1,U1,ULEV
4KMXV01.8A07,19611,3,1.0,-1.0,-1,B9,BIN 9
4KMXV01.8A07,19611,7,2.0,-1.0,-1,U1,ULEV
4TYXV03.0VMD,19612,3,1.0,-1.0,-1,B9,BIN 9
4TYXV03.0VMD,19612,7,1.0,-1.0,-1,L1,LEV
4TYXV03.0VMD,19613,3,1.0,-1.0,-1,B9,BIN 9
4TYXV03.0VMD,19613,7,1.0,-1.0,-1,L1,LEV
4TKXV02.0CJA,19614,3,5.0,-1.0,1,B5,BIN 5
4TKXV02.0FJ1,19614,7,9.0,-1.0,1,S2,LEV-II SULEV
4TKXV02.0FJ1,19615,7,9.0,-1.0,1,S2,LEV-II SULEV
4TKXV02.0CJA,19616,3,5.0,-1.0,1,B5,BIN 5
4TKXV02.3CJ1,19617,7,5.0,-1.0,1,L2,LEV II
4TKXV02.3CJA,19617,3,5.0,-1.0,1,B5,BIN 5
4TKXV02.3CJ1,19618,7,5.0,-1.0,1,L2,LEV II
4TKXV02.3CJA,19618,3,5.0,-1.0,1,B5,BIN 5
4MBXV03.2LBX,19619,9,2.0,-1.0,-1,B8,Bin 8
4MBXV03.2LBX,19620,9,2.0,-1.0,-1,B8,Bin 8
4MBXV01.8LBI,19621,9,2.0,-1.0,-1,B8,BIN 8
4MBXV01.8LBI,19622,9,2.0,-1.0,-1,B8,BIN 8
4MBXV01.8LBI,19623,9,2.0,-1.0,-1,B8,BIN 8
4MBXV01.8LBI,19624,9,2.0,-1.0,-1,B8,BIN 8
4MBXV03.2LBX,19625,9,2.0,-1.0,-1,B8,BIN 8
4MBXV03.2LBX,19626,9,2.0,-1.0,-1,B8,BIN 8
4MBXV03.2LBI,19627,3,1.0,-1.0,-1,B9,BIN 9
4MBXV03.2LBI,19627,7,1.0,-1.0,-1,L1,LEV
4MBXV03.2LBX,19628,9,2.0,-1.0,-1,B8,BIN 8
4MBXV03.2LBX,19629,9,2.0,-1.0,-1,B8,BIN 8
4MBXV05.0L2A,19630,7,2.0,-1.0,-1,L1,LEV
4MBXV05.0L2A,19630,3,5.0,-1.0,-1,B5,BIN 5
4MBXV05.5LBX,19631,3,1.0,-1.0,-1,B9,BIN 9
4MBXV05.5LBX,19631,7,1.0,-1.0,-1,L1,LEV
4MBXV05.5LXY,19632,1,2.0,-1.0,-1,B8,BIN 8
4MTXV02.0GB2,19633,3,1.0,-1.0,-1,B9,BIN 9
4MTXV02.0GB2,19633,7,2.0,-1.0,-1,U1,ULEV
4MTXV02.0GB2,19634,3,1.0,-1.0,-1,B9,BIN 9
4MTXV02.0GB2,19634,7,2.0,-1.0,-1,U1,ULEV
4MTXV02.4GBB,19635,3,1.0,-1.0,-1,B9,BIN 9
4MTXV02.4GBB,19635,7,1.0,-1.0,-1,L1,LEV
4MTXV02.4GBB,19636,3,1.0,-1.0,-1,B9,BIN 9
4MTXV02.4GBB,19636,7,1.0,-1.0,-1,L1,LEV
4MTXV02.0GBB,19637,3,1.0,-1.0,-1,B9,BIN 9
4MTXV02.0GBB,19637,7,1.0,-1.0,-1,L1,LEV
4NSXV01.883A,19638,7,9.0,-1.0,1,S2,SULEV II
4NSXV01.8S2A,19638,7,2.0,-1.0,-1,U1,ULEV
4NSXV01.8S2A,19638,3,5.0,-1.0,1,B5,BIN 5
4NSXV01.883A,19639,7,9.0,-1.0,1,S2,LEV-II SULEV
4NSXV01.8S2A,19639,7,2.0,-1.0,-1,U1,ULEV
4NSXV01.8S2A,19639,3,5.0,-1.0,1,B5,BIN 5
4NSXV02.545A,19640,7,2.0,-1.0,-1,U1,ULEV
4NSXV02.5S5A,19640,7,1.0,-1.0,-1,L1,LEV
4NSXV02.5S5A,19640,3,5.0,-1.0,-1,B5,BIN 5
4NSXV02.5N5A,19641,3,1.0,-1.0,-1,B9,BIN 9
4NSXV02.5N5A,19641,7,1.0,-1.0,-1,L1,LEV
4GMXV02.2025,19642,9,2.0,-1.0,-1,B8,BIN 8
4GMXV02.2025,19643,9,2.0,-1.0,-1,B8,BIN 8
4GMXV03.8042,19644,8,1.0,-1.0,-1,L1,LEV
4GMXV03.8042,19644,3,5.0,-1.0,-1,B5,BIN 5
4GMXV03.8042,19644,7,5.0,-1.0,-1,L2,LEV II
4GMXV02.2025,19645,9,2.0,-1.0,-1,B8,BIN 8
4GMXV02.2025,19646,9,2.0,-1.0,-1,B8,BIN 8
4GMXV03.8042,19647,8,1.0,-1.0,-1,L1,LEV
4GMXV03.8042,19647,3,5.0,-1.0,-1,B5,BIN 5
4GMXV03.8042,19647,7,5.0,-1.0,-1,L2,LEV II
4GMXV05.7083,19648,9,2.0,-1.0,-1,B8,BIN 8
4GMXV05.7083,19649,9,2.0,-1.0,-1,B8,BIN 8
4GMXV02.2025,19650,9,2.0,-1.0,-1,B8,BIN 8
4GMXV02.2025,19651,9,2.0,-1.0,-1,B8,BIN 8
4GMXV02.0002,19652,9,2.0,-1.0,-1,B8,BIN 8
4GMXV02.0002,19653,9,2.0,-1.0,-1,B8,BIN 8
4GMXV02.0002,19654,9,2.0,-1.0,-1,B8,BIN 8
4GMXV02.0002,19655,9,2.0,-1.0,-1,B8,BIN 8
4GMXV02.0002,19656,9,2.0,-1.0,-1,B8,BIN 8
4GMXV02.0018,19657,9,2.0,-1.0,-1,B8,BIN 8
4GMXV02.2026,19658,9,2.0,-1.0,-1,B8,BIN 8
4GMXV02.2026,19659,9,2.0,-1.0,-1,B8,BIN 8
4GMXV02.2026,19660,9,2.0,-1.0,-1,B8,BIN 8
4FJXV02.5MJS,19661,3,5.0,-1.0,-1,B5,BIN 5
4FJXV02.5MJS,19661,7,5.0,-1.0,-1,L2,LEV II
4FJXV02.5NKR,19661,3,5.0,-1.0,-1,B5,BIN 5
4FJXV02.5NKR,19661,7,9.0,-1.0,1,S2,LEV-II SULEV
4FJXV02.5MJS,19662,3,5.0,-1.0,-1,B5,BIN 5
4FJXV02.5MJS,19662,7,5.0,-1.0,-1,L2,LEV II
4FJXV02.5NKR,19662,3,5.0,-1.0,-1,B5,BIN 5
4FJXV02.5NKR,19662,7,9.0,-1.0,1,S2,LEV-II SULEV
4FJXV02.5NKR,19663,7,9.0,-1.0,1,S2,LEV-II SULEV
4FJXV02.5MJS,19663,3,5.0,-1.0,-1,B5,BIN 5
4FJXV02.5MJS,19663,7,5.0,-1.0,-1,L2,LEV II
4FJXV02.5NKR,19663,3,5.0,-1.0,-1,B5,BIN 5
4FJXV03.0KFP,19664,3,1.0,-1.0,-1,B9,BIN 9
4FJXV03.0KFP,19664,7,1.0,-1.0,-1,L1,LEV
4SKXV2.295D1,19665,9,2.0,-1.0,-1,B8,BIN 8
4SKXV2.295D1,19666,9,2.0,-1.0,-1,B8,BIN 8
4SKXV2.295D1,19667,9,2.0,-1.0,-1,B8,BIN 8
4GDXV02.0D04,19668,9,5.0,-1.0,-1,B5,BIN 5
4GDXV02.0D04,19668,9,6.0,-1.0,1,U2,ULEV II
4GDXV02.0D04,19669,9,5.0,-1.0,-1,B5,BIN 5
4GDXV02.0D04,19669,9,6.0,-1.0,1,U2,ULEV II
4GDXV01.6D02,19670,9,2.0,-1.0,-1,B8,BIN 8
4GDXV01.6D02,19671,9,2.0,-1.0,-1,B8,BIN 8
4TYXV02.4PEB,19672,3,5.0,-1.0,1,B5,BIN 5
4TYXV02.4PEB,19672,7,6.0,-1.0,1,U2,ULEV II
4TYXV02.4PEB,19673,3,5.0,-1.0,1,B5,BIN 5
4TYXV02.4PEB,19673,7,6.0,-1.0,1,U2,ULEV II
4TYXV03.3PEA,19674,3,5.0,-1.0,-1,B5,BIN 5
4TYXV03.3PEA,19674,7,6.0,-1.0,1,U2,ULEV II
4TYXV01.8WMA,19675,3,1.0,-1.0,-1,B9,BIN 9
4TYXV01.8WMA,19675,7,2.0,-1.0,-1,U1,ULEV
4TYXV01.8WMA,19676,3,1.0,-1.0,-1,B9,BIN 9
4TYXV01.8WMA,19676,7,2.0,-1.0,-1,U1,ULEV
4TYXV01.5VMA,19677,3,1.0,-1.0,-1,B9,BIN 9
4TYXV01.5VMA,19677,7,1.0,-1.0,-1,L1,LEV
4TYXV01.5VMA,19678,3,1.0,-1.0,-1,B9,BIN 9
4TYXV01.5VMA,19678,7,1.0,-1.0,-1,L1,LEV
4VWXV01.9236,19679,3,1.0,-1.0,-1,B10,BIN 10
4VWXV01.9236,19680,3,1.0,-1.0,-1,B10,BIN 10
4VWXV02.0223,19681,3,5.0,-1.0,1,B5,BIN 5
4VWXV02.0223,19681,7,5.0,-1.0,1,L2,LEV II
4VWXV02.0223,19682,3,5.0,-1.0,1,B5,BIN 5
4VWXV02.0223,19682,7,5.0,-1.0,1,L2,LEV II
4VWXV02.8228,19685,3,1.0,-1.0,-1,B9,BIN 9
4VWXV02.8228,19685,7,1.0,-1.0,-1,L1,LEV
4VWXV01.9236,19689,3,1.0,-1.0,-1,B10,BIN 10
4VWXV01.9236,19690,3,1.0,-1.0,-1,B10,BIN 10
4VWXV02.0223,19691,3,5.0,-1.0,1,B5,BIN 5
4VWXV02.0223,19691,7,5.0,-1.0,1,L2,LEV II
4VWXV02.0227,19691,7,9.0,-1.0,1,S2,LEV-II SULEV
4VWXV02.0223,19692,3,5.0,-1.0,1,B5,BIN 5
4VWXV02.0223,19692,7,5.0,-1.0,1,L2,LEV II
4VWXV02.0227,19692,7,9.0,-1.0,1,S2,LEV-II SULEV
4VWXV02.8228,19693,3,1.0,-1.0,-1,B9,BIN 9
4VWXV02.8228,19693,7,1.0,-1.0,-1,L1,LEV
4ADXV01.8342,19694,1,2.0,-1.0,-1,B8,BIN 8
4ADXV01.8342,19695,1,2.0,-1.0,-1,B8,BIN 8
4ADXV02.8334,19696,3,1.0,-1.0,-1,B9,BIN 9
4ADXV02.8334,19696,7,1.0,-1.0,-1,L1,LEV
4VVXV1.95L1T,19699,3,1.0,-1.0,-1,B9,BIN 9
4VVXV1.95L1T,19699,7,1.0,-1.0,-1,L1,LEV
4VVXV2.43U2N,19700,3,5.0,-1.0,-1,B5,BIN 5
4VVXV2.43U2N,19700,7,6.0,-1.0,1,U2,ULEV II
4VVXX2.52U2T,19701,3,5.0,-1.0,1,B5,BIN 5
4VVXX2.52U2T,19701,7,6.0,-1.0,1,U2,ULEV II
4VVXX2.52U2T,19702,3,5.0,-1.0,-1,B5,BIN 5
4VVXX2.52U2T,19702,7,6.0,-1.0,1,U2,ULEV II
4VVXV2.52L1T,19703,3,1.0,-1.0,-1,B9,BIN 9
4VVXV2.52L1T,19703,7,1.0,-1.0,-1,L1,LEV
4VVXV2.52L1T,19704,3,1.0,-1.0,-1,B9,BIN 9
4VVXV2.52L1T,19704,7,1.0,-1.0,-1,L1,LEV
4VVXV2.43S2N,19705,7,9.0,-1.0,1,S2,LEV-II SULEV
4VVXV2.43U2N,19705,3,5.0,-1.0,-1,B5,BIN 5
4VVXV2.43U2N,19705,7,6.0,-1.0,1,U2,ULEV II
4VVXV2.43U2N,19706,3,5.0,-1.0,-1,B5,BIN 5
4VVXV2.43U2N,19706,7,6.0,-1.0,1,U2,ULEV II
4VVXX2.52U2T,19707,3,5.0,-1.0,-1,B5,BIN 5
4VVXX2.52U2T,19707,7,6.0,-1.0,1,U2,ULEV II
4VVXV2.52L1T,19708,3,1.0,-1.0,-1,B9,BIN 9
4VVXV2.52L1T,19708,7,1.0,-1.0,-1,L1,LEV
4VVXV2.52L1T,19709,3,1.0,-1.0,-1,B9,BIN 9
4VVXV2.52L1T,19709,7,1.0,-1.0,-1,L1,LEV
4HNXV03.5BJE,19710,3,1.0,-1.0,-1,B9,BIN 9
4HNXV03.5BJE,19710,7,1.0,-1.0,-1,L1,LEV
4HNXV03.2CKR,19711,3,5.0,-1.0,-1,B5,BIN 5
4HNXV03.2CKR,19711,7,6.0,-1.0,1,U2,ULEV II
4HNXV03.2CKR,19712,3,5.0,-1.0,-1,B5,BIN 5
4HNXV03.2CKR,19712,7,6.0,-1.0,1,U2,ULEV II
4ADXV03.0344,19713,3,1.0,-1.0,-1,B9,BIN 9
4ADXV03.0344,19713,7,2.0,-1.0,-1,U1,ULEV
4ADXV02.7343,19714,3,1.0,-1.0,-1,B9,BIN 9
4ADXV02.7343,19714,7,1.0,-1.0,-1,L1,LEV
4ADXV02.7343,19715,3,1.0,-1.0,-1,B9,BIN 9
4ADXV02.7343,19715,7,1.0,-1.0,-1,L1,LEV
4ADXV03.0344,19716,3,1.0,-1.0,-1,B9,BIN 9
4ADXV03.0344,19716,7,2.0,-1.0,-1,U1,ULEV
4ADXV04.2345,19717,3,1.0,-1.0,-1,B9,BIN 9
4ADXV04.2345,19717,7,1.0,-1.0,-1,L1,LEV
4BEXV06.7TTC,19718,3,1.0,-1.0,-1,B9,BIN 9
4BEXV06.7TTC,19718,7,1.0,-1.0,-1,L1,LEV
4BMXX03.0UL2,19719,3,5.0,-1.0,-1,B5,BIN 5
4BMXX03.0UL2,19719,7,6.0,-1.0,1,U2,ULEV II
4BMXV03.0SMG,19720,3,1.0,-1.0,-1,B9,Bin 9
4BMXV03.0SMG,19720,7,2.0,-1.0,-1,ULEV,ULEV
4BMXX03.0UL2,19720,3,5.0,-1.0,-1,B5,BIN 5
4BMXX03.0UL2,19720,7,6.0,-1.0,1,U2,ULEV II
4BMXX03.0UL2,19721,3,5.0,-1.0,-1,B5,BIN 5
4BMXX03.0UL2,19721,7,6.0,-1.0,1,U2,ULEV II
4BMXV03.0SMG,19722,3,1.0,-1.0,-1,B9,BIN 9
4BMXV03.0SMG,19722,7,2.0,-1.0,-1,U1,ULEV
4BMXX03.0UL2,19722,3,5.0,-1.0,-1,B5,Bin 5
4BMXX03.0UL2,19722,7,6.0,-1.0,1,U2,LEV-II ULEV
4BMXV03.0SMG,19723,3,1.0,-1.0,-1,B9,Bin 9
4BMXV03.0SMG,19723,7,2.0,-1.0,-1,ULEV,ULEV
4BMXX03.0UL2,19723,3,5.0,-1.0,-1,B5,BIN 5
4BMXX03.0UL2,19723,7,6.0,-1.0,1,U2,ULEV II
4BMXV04.4LEV,19724,3,1.0,-1.0,-1,B9,BIN 9
4BMXV04.4LEV,19724,7,1.0,-1.0,-1,L1,LEV
4BMXV04.4LEV,19725,3,1.0,-1.0,-1,B9,BIN 9
4BMXV04.4LEV,19725,7,1.0,-1.0,-1,L1,LEV
4BMXV04.4LEV,19726,3,1.0,-1.0,-1,B9,BIN 9
4BMXV04.4LEV,19726,7,1.0,-1.0,-1,L1,LEV
4GMXV03.8041,19727,9,1.0,-1.0,-1,B8,BIN 8
4GMXV03.8041,19728,9,1.0,-1.0,-1,B8,Bin 8
4GMXV03.8042,19728,8,1.0,-1.0,-1,L1,LEV
4GMXV03.8042,19728,3,5.0,-1.0,-1,B5,BIN 5
4GMXV03.8042,19728,7,5.0,-1.0,-1,L2,LEV II
4GMXV03.8041,19729,9,1.0,-1.0,-1,B8,BIN 8
4GMXV03.8042,19729,8,1.0,-1.0,-1,LEV,LEV
4GMXV03.8042,19729,3,5.0,-1.0,-1,B5,Bin 5
4GMXV03.8042,19729,7,5.0,-1.0,-1,L2,LEV-II LEV
4GMXV03.2061,19730,9,2.0,-1.0,-1,B8,BIN 8
4GMXV03.2061,19731,9,2.0,-1.0,-1,B8,BIN 8
4GMXV03.8042,19732,8,1.0,-1.0,-1,L1,LEV
4GMXV03.8042,19732,3,5.0,-1.0,-1,B5,BIN 5
4GMXV03.8042,19732,7,5.0,-1.0,-1,L2,LEV II
4GMXV05.7083,19733,9,2.0,-1.0,-1,B8,BIN 8
4GMXV04.6065,19734,9,2.0,-1.0,-1,B8,BIN 8
4GMXV04.6065,19735,9,2.0,-1.0,-1,B8,Bin 8
4GDXV02.5D03,19736,9,2.0,-1.0,-1,B8,BIN 8
4GMXV02.2027,19737,3,1.0,-1.0,-1,B9,BIN 9
4GMXV02.2027,19737,7,1.0,-1.0,-1,L1,LEV
4GMXV02.2028,19738,9,2.0,-1.0,-1,B8,BIN 8
4GMXV03.8041,19739,9,2.0,-1.0,-1,B8,BIN 8
4GMXV03.8042,19740,8,1.0,-1.0,-1,L1,LEV
4GMXV03.8042,19740,3,5.0,-1.0,-1,B5,BIN 5
4GMXV03.8042,19740,7,5.0,-1.0,-1,L2,LEV II
4GMXV03.8041,19741,9,2.0,-1.0,-1,B8,Bin 8
4GMXV03.8042,19741,8,1.0,-1.0,-1,L1,LEV
4GMXV03.8042,19741,3,5.0,-1.0,-1,B5,BIN 5
4GMXV03.8042,19741,7,5.0,-1.0,-1,L2,LEV II
4GMXV03.8041,19742,9,2.0,-1.0,-1,B8,BIN 8
4GMXV03.8042,19742,8,1.0,-1.0,-1,LEV,LEV
4GMXV03.8042,19742,3,5.0,-1.0,-1,B5,Bin 5
4GMXV03.8042,19742,7,5.0,-1.0,-1,L2,LEV-II LEV
4CRXV0148VX0,19743,7,2.0,-1.0,1,LEV,LEV
4CRXV02.4VM0,19743,3,1.0,-1.0,-1,B9,BIN 9
4CRXV02.4VM0,19743,7,1.0,-1.0,-1,L1,LEV
4GDXV02.5D03,19744,9,2.0,-1.0,-1,B8,BIN 8
4CRXV0148VX0,19745,7,2.0,-1.0,1,LEV,LEV
4CRXV02.4VM0,19745,3,1.0,-1.0,-1,B9,BIN 9
4CRXV02.4VM0,19745,7,1.0,-1.0,-1,L1,LEV
4CRXV02.7VH0,19746,9,2.0,-1.0,-1,B8,BIN 8
4HNXV02.4JBP,19747,8,2.0,-1.0,1,L1,LEV
